,data_indexes,lables,Latitude,Longitude,Parent Incident Type
0,0,3,42.897,-78.838,Theft
2,2,3,42.85,-78.803,Assault
9,9,3,42.853,-78.804,Theft of Vehicle
10,10,3,42.898,-78.839,Theft of Vehicle
11,11,3,42.893,-78.841,Robbery
13,13,3,42.87,-78.83,Theft of Vehicle
30,33,3,42.848,-78.812,Theft
36,40,3,42.875,-78.831,Theft of Vehicle
41,45,3,42.872,-78.818,Theft
43,47,3,42.853,-78.82,Assault
45,49,3,42.889,-78.808,Theft of Vehicle
51,56,3,42.85,-78.815,Assault
55,60,3,42.855,-78.828,Assault
58,63,3,42.88,-78.841,Assault
64,70,3,42.858,-78.831,Theft
81,87,3,42.851,-78.823,Theft of Vehicle
82,89,3,42.842,-78.809,Theft of Vehicle
90,98,3,42.856,-78.817,Breaking & Entering
92,100,3,42.845,-78.821,Breaking & Entering
94,102,3,42.845,-78.824,Robbery
103,111,3,42.858,-78.813,Assault
106,114,3,42.851,-78.801,Theft of Vehicle
110,119,3,42.88,-78.804,Theft
115,124,3,42.89,-78.845,Assault
118,128,3,42.858,-78.831,Theft
125,136,3,42.893,-78.841,Assault
136,148,3,42.835,-78.81,Breaking & Entering
141,154,3,42.85,-78.815,Theft of Vehicle
142,155,3,42.85,-78.812,Theft
150,163,3,42.851,-78.802,Assault
154,167,3,42.847,-78.828,Theft of Vehicle
160,173,3,42.854,-78.83,Breaking & Entering
164,177,3,42.881,-78.801,Theft
177,191,3,42.871,-78.839,Theft
179,193,3,42.895,-78.83,Theft
195,209,3,42.896,-78.841,Assault
200,215,3,42.855,-78.81,Theft
202,217,3,42.842,-78.818,Theft
204,219,3,42.847,-78.827,Theft
216,232,3,42.889,-78.811,Assault
217,233,3,42.877,-78.847,Theft of Vehicle
220,236,3,42.896,-78.839,Theft
221,237,3,42.895,-78.807,Breaking & Entering
223,239,3,42.858,-78.818,Theft
224,240,3,42.872,-78.853,Theft of Vehicle
228,244,3,42.87,-78.826,Breaking & Entering
235,251,3,42.897,-78.821,Breaking & Entering
241,257,3,42.872,-78.805,Breaking & Entering
247,263,3,42.856,-78.833,Theft
253,269,3,42.886,-78.817,Theft
256,272,3,42.877,-78.802,Breaking & Entering
266,282,3,42.858,-78.807,Breaking & Entering
270,286,3,42.859,-78.814,Theft of Vehicle
277,293,3,42.885,-78.806,Theft of Vehicle
280,297,3,42.895,-78.828,Theft of Vehicle
286,303,3,42.853,-78.823,Theft
295,313,3,42.862,-78.812,Assault
297,315,3,42.856,-78.809,Theft of Vehicle
309,328,3,42.893,-78.839,Robbery
317,336,3,42.871,-78.81,Assault
321,340,3,42.888,-78.836,Robbery
324,343,3,42.893,-78.838,Robbery
329,348,3,42.889,-78.84,Theft
339,358,3,42.85,-78.831,Theft
342,361,3,42.836,-78.807,Theft
354,375,3,42.874,-78.817,Theft
360,381,3,42.852,-78.834,Theft
363,384,3,42.891,-78.802,Assault
364,385,3,42.879,-78.835,Breaking & Entering
366,387,3,42.872,-78.811,Theft
368,389,3,42.874,-78.827,Assault
387,409,3,42.872,-78.81,Theft
389,411,3,42.858,-78.831,Assault
390,412,3,42.885,-78.839,Assault
391,413,3,42.845,-78.826,Theft
393,415,3,42.856,-78.824,Theft
399,421,3,42.872,-78.843,Breaking & Entering
407,429,3,42.857,-78.811,Assault
416,438,3,42.854,-78.806,Theft of Vehicle
419,441,3,42.839,-78.824,Theft
422,444,3,42.887,-78.806,Homicide
427,449,3,42.891,-78.83,Theft of Vehicle
431,453,3,42.878,-78.801,Theft
432,454,3,42.894,-78.828,Assault
438,460,3,42.879,-78.841,Theft of Vehicle
439,461,3,42.867,-78.846,Robbery
453,476,3,42.881,-78.801,Theft
454,477,3,42.892,-78.831,Theft of Vehicle
457,480,3,42.882,-78.804,Breaking & Entering
459,483,3,42.892,-78.833,Assault
468,493,3,42.871,-78.852,Sexual Offense
469,494,3,42.877,-78.828,Breaking & Entering
479,505,3,42.894,-78.83,Breaking & Entering
482,509,3,42.889,-78.808,Theft
483,510,3,42.896,-78.826,Theft
484,511,3,42.85,-78.815,Theft
497,524,3,42.849,-78.801,Theft of Vehicle
506,534,3,42.873,-78.804,Theft
514,542,3,42.871,-78.811,Breaking & Entering
519,548,3,42.873,-78.807,Assault
522,551,3,42.893,-78.841,Theft
524,553,3,42.887,-78.806,Breaking & Entering
527,556,3,42.891,-78.841,Assault
529,558,3,42.891,-78.833,Assault
533,562,3,42.887,-78.8,Breaking & Entering
538,567,3,42.836,-78.807,Assault
539,568,3,42.885,-78.84,Theft
547,576,3,42.897,-78.831,Breaking & Entering
548,577,3,42.866,-78.83,Theft of Vehicle
549,578,3,42.891,-78.81,Assault
552,581,3,42.889,-78.808,Theft
554,583,3,42.876,-78.827,Breaking & Entering
557,586,3,42.896,-78.822,Breaking & Entering
564,594,3,42.85,-78.828,Theft of Vehicle
567,597,3,42.895,-78.83,Assault
580,610,3,42.894,-78.841,Assault
583,613,3,42.848,-78.824,Robbery
588,618,3,42.892,-78.83,Assault
590,620,3,42.85,-78.823,Theft
595,626,3,42.894,-78.824,Theft of Vehicle
597,628,3,42.879,-78.835,Assault
599,630,3,42.859,-78.813,Breaking & Entering
602,633,3,42.849,-78.824,Theft
614,648,3,42.872,-78.804,Theft
617,651,3,42.852,-78.801,Theft
623,658,3,42.853,-78.822,Theft
631,667,3,42.897,-78.83,Theft of Vehicle
632,668,3,42.892,-78.802,Theft
640,678,3,42.888,-78.813,Breaking & Entering
646,684,3,42.858,-78.832,Assault
649,687,3,42.868,-78.808,Robbery
650,688,3,42.878,-78.833,Theft
655,693,3,42.889,-78.838,Assault
657,695,3,42.877,-78.847,Breaking & Entering
667,705,3,42.858,-78.831,Theft
669,707,3,42.897,-78.818,Theft
671,709,3,42.858,-78.832,Theft
680,719,3,42.857,-78.824,Theft of Vehicle
682,721,3,42.899,-78.838,Assault
683,722,3,42.893,-78.837,Assault
697,737,3,42.896,-78.82,Theft
715,756,3,42.858,-78.831,Theft
719,760,3,42.877,-78.811,Theft
728,769,3,42.847,-78.802,Breaking & Entering
740,782,3,42.842,-78.824,Theft of Vehicle
741,783,3,42.869,-78.85,Theft
745,787,3,42.888,-78.837,Homicide
747,789,3,42.88,-78.802,Theft
748,790,3,42.887,-78.837,Theft
752,794,3,42.881,-78.801,Theft
754,796,3,42.872,-78.805,Theft of Vehicle
759,801,3,42.877,-78.841,Theft
765,808,3,42.893,-78.809,Theft
775,823,3,42.882,-78.834,Assault
777,825,3,42.855,-78.808,Assault
780,828,3,42.873,-78.809,Theft of Vehicle
781,829,3,42.844,-78.825,Theft of Vehicle
783,831,3,42.895,-78.832,Robbery
788,836,3,42.897,-78.82,Theft of Vehicle
791,839,3,42.872,-78.811,Theft of Vehicle
792,840,3,42.873,-78.827,Theft
795,843,3,42.887,-78.816,Theft
802,851,3,42.872,-78.807,Theft
805,855,3,42.856,-78.825,Theft
807,857,3,42.878,-78.801,Theft
809,860,3,42.858,-78.813,Theft of Vehicle
812,863,3,42.837,-78.823,Theft
814,865,3,42.886,-78.802,Theft
816,867,3,42.893,-78.824,Breaking & Entering
818,869,3,42.872,-78.816,Breaking & Entering
821,872,3,42.897,-78.819,Assault
829,880,3,42.863,-78.805,Theft
830,881,3,42.875,-78.826,Theft
834,885,3,42.895,-78.83,Theft of Vehicle
837,888,3,42.891,-78.838,Theft
838,889,3,42.872,-78.804,Breaking & Entering
845,898,3,42.894,-78.835,Theft of Vehicle
846,899,3,42.897,-78.819,Assault
850,903,3,42.887,-78.815,Theft
852,905,3,42.868,-78.81,Theft
857,911,3,42.881,-78.801,Theft
859,914,3,42.852,-78.829,Theft
877,932,3,42.89,-78.807,Theft of Vehicle
879,934,3,42.852,-78.825,Theft of Vehicle
882,938,3,42.84,-78.803,Theft
899,956,3,42.856,-78.808,Assault
905,962,3,42.87,-78.808,Assault
906,963,3,42.898,-78.833,Breaking & Entering
907,964,3,42.872,-78.853,Theft
930,988,3,42.85,-78.815,Theft of Vehicle
947,1007,3,42.885,-78.848,Breaking & Entering
953,1013,3,42.885,-78.81,Theft of Vehicle
960,1020,3,42.886,-78.827,Robbery
965,1025,3,42.896,-78.821,Theft of Vehicle
969,1029,3,42.881,-78.827,Breaking & Entering
972,1032,3,42.89,-78.8,Breaking & Entering
973,1033,3,42.855,-78.811,Breaking & Entering
978,1039,3,42.839,-78.824,Theft
986,1047,3,42.87,-78.834,Breaking & Entering
989,1050,3,42.889,-78.808,Theft
997,1059,3,42.893,-78.839,Assault
998,1060,3,42.848,-78.824,Theft
1010,1073,3,42.881,-78.839,Theft
1011,1074,3,42.878,-78.801,Theft
1013,1076,3,42.848,-78.812,Theft
1016,1080,3,42.849,-78.811,Theft of Vehicle
1026,1091,3,42.874,-78.806,Theft of Vehicle
1027,1092,3,42.875,-78.803,Assault
1034,1099,3,42.899,-78.822,Assault
1035,1100,3,42.89,-78.802,Robbery
1039,1104,3,42.89,-78.807,Assault
1042,1108,3,42.871,-78.85,Theft
1048,1114,3,42.897,-78.825,Theft
1050,1116,3,42.893,-78.839,Assault
1064,1134,3,42.891,-78.833,Assault
1067,1137,3,42.894,-78.835,Theft
1070,1141,3,42.858,-78.811,Theft
1079,1150,3,42.88,-78.814,Theft
1108,1182,3,42.833,-78.824,Theft
1109,1183,3,42.851,-78.802,Sexual Offense
1111,1185,3,42.848,-78.824,Theft
1113,1187,3,42.887,-78.802,Breaking & Entering
1118,1192,3,42.839,-78.856,Theft
1119,1193,3,42.854,-78.804,Theft of Vehicle
1123,1198,3,42.854,-78.805,Theft
1124,1199,3,42.855,-78.806,Sexual Offense
1125,1200,3,42.845,-78.823,Theft
1126,1201,3,42.857,-78.83,Theft of Vehicle
1127,1202,3,42.846,-78.826,Breaking & Entering
1128,1203,3,42.857,-78.813,Theft
1129,1204,3,42.879,-78.833,Breaking & Entering
1131,1206,3,42.883,-78.836,Breaking & Entering
1139,1215,3,42.888,-78.808,Theft
1140,1217,3,42.89,-78.837,Theft of Vehicle
1143,1220,3,42.895,-78.83,Theft
1148,1226,3,42.872,-78.816,Theft of Vehicle
1149,1227,3,42.878,-78.801,Theft
1151,1229,3,42.894,-78.803,Homicide
1152,1230,3,42.893,-78.831,Theft of Vehicle
1153,1231,3,42.881,-78.801,Theft
1160,1238,3,42.88,-78.804,Theft
1164,1242,3,42.858,-78.808,Assault
1165,1243,3,42.894,-78.836,Theft
1172,1250,3,42.896,-78.82,Theft of Vehicle
1178,1259,3,42.841,-78.809,Theft
1179,1260,3,42.874,-78.81,Theft
1193,1275,3,42.848,-78.824,Theft
1201,1283,3,42.88,-78.836,Theft
1205,1287,3,42.855,-78.833,Assault
1207,1289,3,42.891,-78.811,Theft
1208,1290,3,42.859,-78.825,Theft
1209,1291,3,42.86,-78.815,Theft of Vehicle
1222,1304,3,42.852,-78.826,Theft of Vehicle
1225,1307,3,42.885,-78.816,Theft
1226,1308,3,42.893,-78.84,Assault
1227,1309,3,42.854,-78.828,Theft
1228,1310,3,42.837,-78.824,Breaking & Entering
1230,1312,3,42.894,-78.842,Theft
1231,1313,3,42.871,-78.837,Theft of Vehicle
1232,1314,3,42.879,-78.801,Theft of Vehicle
1234,1316,3,42.858,-78.813,Assault
1235,1317,3,42.889,-78.809,Breaking & Entering
1236,1318,3,42.858,-78.815,Theft of Vehicle
1247,1331,3,42.85,-78.83,Theft
1254,1338,3,42.891,-78.808,Theft
1256,1340,3,42.845,-78.83,Theft
1257,1341,3,42.872,-78.802,Robbery
1258,1342,3,42.857,-78.811,Breaking & Entering
1262,1347,3,42.867,-78.849,Assault
1264,1349,3,42.852,-78.804,Theft of Vehicle
1268,1353,3,42.885,-78.804,Theft
1269,1354,3,42.853,-78.823,Theft
1270,1355,3,42.895,-78.82,Breaking & Entering
1271,1356,3,42.897,-78.814,Robbery
1280,1365,3,42.887,-78.812,Theft of Vehicle
1281,1366,3,42.851,-78.827,Sexual Offense
1282,1367,3,42.897,-78.814,Theft of Vehicle
1285,1370,3,42.869,-78.831,Robbery
1286,1371,3,42.893,-78.831,Theft of Vehicle
1288,1373,3,42.85,-78.825,Theft
1300,1386,3,42.854,-78.816,Theft of Vehicle
1312,1398,3,42.86,-78.825,Theft
1314,1400,3,42.842,-78.822,Theft
1324,1411,3,42.843,-78.821,Theft of Vehicle
1333,1420,3,42.878,-78.808,Theft
1341,1429,3,42.865,-78.825,Assault
1344,1433,3,42.873,-78.82,Robbery
1349,1438,3,42.872,-78.801,Theft of Vehicle
1359,1449,3,42.844,-78.825,Breaking & Entering
1365,1455,3,42.894,-78.834,Theft
1366,1456,3,42.848,-78.832,Sexual Offense
1372,1462,3,42.87,-78.839,Theft
1383,1473,3,42.889,-78.808,Theft
1390,1481,3,42.895,-78.827,Theft
1399,1490,3,42.889,-78.837,Theft
1411,1502,3,42.877,-78.845,Theft
1412,1503,3,42.846,-78.828,Theft
1414,1505,3,42.871,-78.802,Breaking & Entering
1422,1514,3,42.878,-78.832,Theft of Vehicle
1434,1526,3,42.888,-78.805,Assault
1436,1529,3,42.855,-78.828,Theft of Vehicle
1438,1532,3,42.855,-78.828,Theft
1443,1538,3,42.895,-78.842,Theft of Vehicle
1449,1545,3,42.838,-78.808,Theft
1451,1547,3,42.856,-78.809,Sexual Offense
1476,1574,3,42.892,-78.814,Theft
1480,1578,3,42.848,-78.801,Assault
1482,1580,3,42.885,-78.839,Robbery
1492,1591,3,42.854,-78.832,Breaking & Entering
1495,1594,3,42.845,-78.823,Assault
1499,1599,3,42.872,-78.821,Theft
1509,1610,3,42.893,-78.84,Theft of Vehicle
1521,1624,3,42.897,-78.838,Theft
1523,1626,3,42.893,-78.823,Breaking & Entering
1527,1630,3,42.848,-78.824,Sexual Offense
1537,1641,3,42.843,-78.82,Assault
1548,1654,3,42.894,-78.83,Theft
1561,1669,3,42.833,-78.824,Theft of Vehicle
1562,1670,3,42.867,-78.808,Theft
1585,1695,3,42.893,-78.83,Theft
1594,1706,3,42.876,-78.852,Theft
1596,1708,3,42.897,-78.838,Assault
1613,1726,3,42.894,-78.804,Theft of Vehicle
1616,1730,3,42.869,-78.802,Assault
1619,1733,3,42.851,-78.824,Theft of Vehicle
